,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
64,identity,0.01,32,adaptive,200,23,adam,0.7407205240174672,0.7302904564315352,0.7551277478039862,0.7320014144271569,0.7407205240174672,0.7302904564315352,0.7587700234803535,0.7314310950952831,0.7460876598357766,0.7265851636966432,0.7407205240174672,0.7302904564315352,0.7407205240174672,0.7302904564315352,0.7393467493975652,0.727114362860378,0.7407205240174672,0.7302904564315352,0.7384171274743231,0.7287024096459566
65,tanh,0.01,32,constant,200,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
66,tanh,0.001,64,invscaling,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
67,identity,0.001,64,invscaling,100,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
68,tanh,0.01,64,invscaling,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
69,logistic,0.001,32,adaptive,200,23,adam,0.7521834061135371,0.7302904564315352,0.7515854152551182,0.7299903567984571,0.7521834061135371,0.7302904564315352,0.7521579596940299,0.731290788541796,0.7515301105932755,0.7306257770410278,0.7521834061135371,0.7302904564315352,0.7521834061135371,0.7302904564315352,0.7515568619016895,0.7299929331058138,0.7521834061135371,0.7302904564315352,0.7521697855871926,0.7304764085101112
70,tanh,0.001,32,constant,200,23,adam,0.7445414847161572,0.7344398340248963,0.7578504494167144,0.7358583721258287,0.7445414847161572,0.7344398340248963,0.7613942565855019,0.7353599668471228,0.7496759379282248,0.7309711286089239,0.7445414847161572,0.7344398340248963,0.7445414847161572,0.7344398340248963,0.7433657562391345,0.7315510999721526,0.7445414847161572,0.7344398340248963,0.7425124049251665,0.7330532416795793
71,relu,0.001,64,constant,100,23,adam,0.7712882096069869,0.7302904564315352,0.7848157998423956,0.7339275486827033,0.7712882096069869,0.7302904564315352,0.7885276386265017,0.7329215444430186,0.7763529666165292,0.7256872496201132,0.7712882096069869,0.7302904564315352,0.7712882096069869,0.7302904564315352,0.7703191112794703,0.7260453647190501,0.7712882096069869,0.7302904564315352,0.7695861797712643,0.727884904461127
72,logistic,0.01,64,invscaling,100,23,adam,0.7358078602620087,0.6846473029045643,0.7373430097060174,0.6926269874771351,0.7358078602620087,0.6846473029045643,0.7368312932246812,0.6955908703183757,0.7327494441663451,0.6891145185799143,0.7358078602620087,0.6846473029045643,0.7358078602620087,0.6846473029045643,0.7332325658638965,0.6839889579020013,0.7358078602620087,0.6846473029045643,0.7345202130629527,0.6832109138080633
73,identity,0.001,64,invscaling,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
74,logistic,0.001,64,constant,200,23,adam,0.7554585152838428,0.7385892116182573,0.7576247377324542,0.7381845982763414,0.7554585152838428,0.7385892116182573,0.759536110481229,0.738413292773946,0.7574474541564171,0.7367039646359994,0.7554585152838428,0.7385892116182573,0.7554585152838428,0.7385892116182573,0.7554558922205787,0.7371227729972125,0.7554585152838428,0.7385892116182573,0.7554165462716192,0.7381818675568559
75,relu,0.001,32,constant,100,23,adam,0.75764192139738,0.6929460580912863,0.77373994975038,0.7122710622710622,0.75764192139738,0.6929460580912863,0.7710267989043688,0.7165291140394875,0.7510880720068911,0.7001312335958005,0.75764192139738,0.6929460580912863,0.75764192139738,0.6929460580912863,0.7504025923016496,0.690123714206283,0.75764192139738,0.6929460580912863,0.7524908603100334,0.6885284763582378
76,identity,0.01,32,invscaling,100,23,adam,0.7407205240174672,0.7302904564315352,0.7551277478039862,0.7320014144271569,0.7407205240174672,0.7302904564315352,0.7587700234803535,0.7314310950952831,0.7460876598357766,0.7265851636966432,0.7407205240174672,0.7302904564315352,0.7407205240174672,0.7302904564315352,0.7393467493975652,0.727114362860378,0.7407205240174672,0.7302904564315352,0.7384171274743231,0.7287024096459566
77,identity,0.01,64,invscaling,200,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
78,logistic,0.01,32,adaptive,100,23,adam,0.7237991266375546,0.6804979253112033,0.724062099585804,0.6801901088304174,0.7237991266375546,0.6804979253112033,0.7253769643270517,0.6815239802471564,0.724582482608171,0.6806879403232491,0.7237991266375546,0.6804979253112033,0.7237991266375546,0.6804979253112033,0.7236924309552992,0.6801454746022717,0.7237991266375546,0.6804979253112033,0.7239591701609377,0.6807182070042855
79,relu,0.01,64,invscaling,100,23,adam,0.7723799126637555,0.7385892116182573,0.7856589223584297,0.7414639351259069,0.7723799126637555,0.7385892116182573,0.7893475361625059,0.7405948326701058,0.7773935493428559,0.7344591794446746,0.7723799126637555,0.7385892116182573,0.7723799126637555,0.7385892116182573,0.7714477185728796,0.7350123043091261,0.7723799126637555,0.7385892116182573,0.7707306461952829,0.7366730112740798
80,relu,0.01,32,adaptive,100,23,adam,0.7527292576419214,0.6929460580912863,0.7708365151172037,0.7146658781785925,0.7527292576419214,0.6929460580912863,0.7679470591371055,0.7191477458156557,0.7457603123420757,0.7005801906340654,0.7527292576419214,0.6929460580912863,0.7527292576419214,0.6929460580912863,0.744591980721972,0.6896059593428014,0.7527292576419214,0.6929460580912863,0.7468315982228755,0.6878691079935894
81,relu,0.001,64,adaptive,100,23,adam,0.7712882096069869,0.7302904564315352,0.7848157998423956,0.7339275486827033,0.7712882096069869,0.7302904564315352,0.7885276386265017,0.7329215444430186,0.7763529666165292,0.7256872496201132,0.7712882096069869,0.7302904564315352,0.7712882096069869,0.7302904564315352,0.7703191112794703,0.7260453647190501,0.7712882096069869,0.7302904564315352,0.7695861797712643,0.727884904461127
82,relu,0.01,64,constant,200,23,adam,0.7691048034934498,0.6929460580912863,0.7728348389630794,0.7079668348954578,0.7691048034934498,0.6929460580912863,0.7717588671929939,0.7117956603553447,0.7655624463132189,0.6992333195192706,0.7691048034934498,0.6929460580912863,0.7691048034934498,0.6929460580912863,0.7662915059096942,0.691025641025641,0.7691048034934498,0.6929460580912863,0.767551191394958,0.6897116714544099
83,tanh,0.01,64,constant,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
84,identity,0.01,64,constant,200,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
85,relu,0.01,64,constant,100,23,adam,0.7723799126637555,0.7385892116182573,0.7856589223584297,0.7414639351259069,0.7723799126637555,0.7385892116182573,0.7893475361625059,0.7405948326701058,0.7773935493428559,0.7344591794446746,0.7723799126637555,0.7385892116182573,0.7723799126637555,0.7385892116182573,0.7714477185728796,0.7350123043091261,0.7723799126637555,0.7385892116182573,0.7707306461952829,0.7366730112740798
86,relu,0.01,32,constant,200,23,adam,0.7543668122270742,0.6804979253112033,0.7753497050664117,0.7137034161490683,0.7543668122270742,0.6804979253112033,0.7721704788786332,0.7190326924563801,0.7469986177333934,0.6901160381268131,0.7543668122270742,0.6804979253112033,0.7543668122270742,0.6804979253112033,0.7454974284250107,0.6740096618357487,0.7543668122270742,0.6804979253112033,0.7478314767939747,0.6715288552127809
87,logistic,0.001,64,adaptive,200,23,adam,0.7554585152838428,0.7385892116182573,0.7576247377324542,0.7381845982763414,0.7554585152838428,0.7385892116182573,0.759536110481229,0.738413292773946,0.7574474541564171,0.7367039646359994,0.7554585152838428,0.7385892116182573,0.7554585152838428,0.7385892116182573,0.7554558922205787,0.7371227729972125,0.7554585152838428,0.7385892116182573,0.7554165462716192,0.7381818675568559
88,logistic,0.001,64,invscaling,100,23,adam,0.740174672489083,0.7053941908713693,0.7424774939537364,0.7117051013277429,0.740174672489083,0.7053941908713693,0.7417725486074139,0.7145341301530137,0.7368042521722613,0.709248514988258,0.740174672489083,0.7053941908713693,0.740174672489083,0.7053941908713693,0.7372891159741637,0.7050692038540427,0.740174672489083,0.7053941908713693,0.7386417205905321,0.7045410999508871
89,relu,0.01,32,invscaling,100,23,adam,0.7527292576419214,0.6929460580912863,0.7708365151172037,0.7146658781785925,0.7527292576419214,0.6929460580912863,0.7679470591371055,0.7191477458156557,0.7457603123420757,0.7005801906340654,0.7527292576419214,0.6929460580912863,0.7527292576419214,0.6929460580912863,0.744591980721972,0.6896059593428014,0.7527292576419214,0.6929460580912863,0.7468315982228755,0.6878691079935894
90,identity,0.01,32,invscaling,200,23,adam,0.7407205240174672,0.7302904564315352,0.7551277478039862,0.7320014144271569,0.7407205240174672,0.7302904564315352,0.7587700234803535,0.7314310950952831,0.7460876598357766,0.7265851636966432,0.7407205240174672,0.7302904564315352,0.7407205240174672,0.7302904564315352,0.7393467493975652,0.727114362860378,0.7407205240174672,0.7302904564315352,0.7384171274743231,0.7287024096459566
91,identity,0.001,32,constant,100,23,adam,0.7483624454148472,0.7344398340248963,0.7593392247439245,0.7358583721258287,0.7483624454148472,0.7344398340248963,0.7626322585426477,0.7353599668471228,0.752995408772196,0.7309711286089239,0.7483624454148472,0.7344398340248963,0.7483624454148472,0.7344398340248963,0.7475331064011439,0.7315510999721526,0.7483624454148472,0.7344398340248963,0.7468222443893981,0.7330532416795793
92,relu,0.001,32,adaptive,200,23,adam,0.7570960698689956,0.6846473029045643,0.7778334351997024,0.7167824074074074,0.7570960698689956,0.6846473029045643,0.7746593486694922,0.7220704625787614,0.7498151203479919,0.6940530460008288,0.7570960698689956,0.6846473029045643,0.7570960698689956,0.6846473029045643,0.748483865902077,0.678621560920831,0.7570960698689956,0.6846473029045643,0.7507702917340022,0.6762477837757239
93,logistic,0.01,32,invscaling,100,23,adam,0.7237991266375546,0.6804979253112033,0.724062099585804,0.6801901088304174,0.7237991266375546,0.6804979253112033,0.7253769643270517,0.6815239802471564,0.724582482608171,0.6806879403232491,0.7237991266375546,0.6804979253112033,0.7237991266375546,0.6804979253112033,0.7236924309552992,0.6801454746022717,0.7237991266375546,0.6804979253112033,0.7239591701609377,0.6807182070042855
94,tanh,0.001,64,adaptive,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
95,logistic,0.001,32,constant,200,23,adam,0.7521834061135371,0.7302904564315352,0.7515854152551182,0.7299903567984571,0.7521834061135371,0.7302904564315352,0.7521579596940299,0.731290788541796,0.7515301105932755,0.7306257770410278,0.7521834061135371,0.7302904564315352,0.7521834061135371,0.7302904564315352,0.7515568619016895,0.7299929331058138,0.7521834061135371,0.7302904564315352,0.7521697855871926,0.7304764085101112
